trial,Choice_RL,Opponent_RA,Feedback_RL,Feedback_RA,RL_estimated_value_left,RL_estimated_value_right,true_alpha,true_tau,cumulative_rate
79,1,1,1,0,0.549606095626315,0.450393904373685,0.1,5,0.7848101265822784
80,1,1,1,0,0.5946454860636835,0.4053545139363165,0.1,5,0.7875
81,1,1,1,0,0.6351809374573152,0.3648190625426848,0.1,5,0.7901234567901234
82,1,1,1,0,0.6716628437115837,0.3283371562884163,0.1,5,0.7926829268292683
83,1,0,0,1,0.7044965593404253,0.2955034406595747,0.1,5,0.7951807228915663
84,0,0,1,0,0.6340469034063828,0.3659530965936172,0.1,5,0.7857142857142857
85,0,1,0,1,0.5706422130657445,0.4293577869342555,0.1,5,0.7764705882352941
86,1,1,1,0,0.61357799175917,0.38642200824082995,0.1,5,0.7790697674418605
87,1,0,0,1,0.652220192583253,0.34777980741674697,0.1,5,0.7816091954022989
88,1,1,1,0,0.5869981733249278,0.41300182667507224,0.1,5,0.7840909090909091
89,1,1,1,0,0.628298355992435,0.371701644007565,0.1,5,0.7865168539325843
90,1,1,1,0,0.6654685203931915,0.3345314796068085,0.1,5,0.7888888888888889
91,1,1,1,0,0.6989216683538724,0.30107833164612763,0.1,5,0.7912087912087912
92,1,0,0,1,0.7290295015184851,0.2709704984815149,0.1,5,0.7934782608695652
93,1,1,1,0,0.6561265513666366,0.34387344863336344,0.1,5,0.7956989247311828
94,1,1,1,0,0.690513896229973,0.30948610377002705,0.1,5,0.7978723404255319
95,1,1,1,0,0.7214625066069756,0.27853749339302436,0.1,5,0.8
96,1,0,0,1,0.749316255946278,0.25068374405372196,0.1,5,0.8020833333333334
97,1,0,0,1,0.6743846303516502,0.3256153696483498,0.1,5,0.8041237113402062
98,1,1,1,0,0.6069461673164852,0.3930538326835148,0.1,5,0.8061224489795918
99,1,0,0,1,0.6462515505848367,0.35374844941516326,0.1,5,0.8080808080808081
100,1,1,1,0,0.5816263955263531,0.4183736044736469,0.1,5,0.81
101,0,1,0,1,0.6234637559737177,0.3765362440262823,0.1,5,0.801980198019802
102,1,0,0,1,0.6611173803763459,0.33888261962365407,0.1,5,0.803921568627451
103,1,1,1,0,0.5950056423387113,0.40499435766128866,0.1,5,0.8058252427184466
104,1,1,1,0,0.6355050781048402,0.36449492189515975,0.1,5,0.8076923076923077
105,1,1,1,0,0.6719545702943562,0.32804542970564377,0.1,5,0.8095238095238095
106,1,1,1,0,0.7047591132649206,0.2952408867350794,0.1,5,0.8113207547169812
107,1,1,1,0,0.7342832019384286,0.26571679806157145,0.1,5,0.8130841121495327
108,0,1,0,1,0.7608548817445857,0.2391451182554143,0.1,5,0.8055555555555556
109,1,0,0,1,0.7847693935701271,0.2152306064298729,0.1,5,0.8073394495412844
110,1,0,0,1,0.7062924542131144,0.2937075457868856,0.1,5,0.8090909090909091
111,1,1,1,0,0.6356632087918029,0.36433679120819706,0.1,5,0.8108108108108109
112,1,0,0,1,0.6720968879126227,0.3279031120873773,0.1,5,0.8125
113,0,0,1,0,0.6048871991213605,0.39511280087863954,0.1,5,0.8053097345132744
114,1,1,1,0,0.5443984792092245,0.45560152079077554,0.1,5,0.8070175438596491
115,1,0,0,1,0.5899586312883021,0.41004136871169794,0.1,5,0.808695652173913
116,1,0,0,1,0.5309627681594719,0.46903723184052815,0.1,5,0.8103448275862069
117,1,1,1,0,0.47786649134352466,0.5221335086564753,0.1,5,0.811965811965812
118,0,0,1,0,0.5300798422091721,0.46992015779082785,0.1,5,0.8050847457627118
119,0,1,0,1,0.4770718579882549,0.5229281420117451,0.1,5,0.7983193277310925
120,0,0,1,0,0.5293646721894294,0.4706353278105706,0.1,5,0.7916666666666666
1,0,0,1,0,0.5,0.5,0.1,10,0
2,0,0,1,0,0.45,0.55,0.1,10,0
3,0,1,0,1,0.405,0.595,0.1,10,0
4,0,1,0,1,0.4645,0.5355,0.1,10,0
5,0,1,0,1,0.51805,0.48195,0.1,10,0
6,1,1,1,0,0.566245,0.433755,0.1,10,0.16666666666666666
7,0,1,0,1,0.6096205,0.3903795,0.1,10,0.14285714285714285
8,1,0,0,1,0.64865845,0.35134155,0.1,10,0.25
9,0,1,0,1,0.583792605,0.41620739500000004,0.1,10,0.2222222222222222
10,1,1,1,0,0.6254133445,0.37458665550000003,0.1,10,0.3
11,1,1,1,0,0.66287201005,0.33712798995000004,0.1,10,0.36363636363636365
12,1,1,1,0,0.696584809045,0.303415190955,0.1,10,0.4166666666666667
13,1,1,1,0,0.7269263281405,0.27307367185950004,0.1,10,0.46153846153846156
14,1,1,1,0,0.7542336953264499,0.2457663046735501,0.1,10,0.5
15,1,1,1,0,0.7788103257938049,0.22118967420619506,0.1,10,0.5333333333333333
16,1,0,0,1,0.8009292932144244,0.1990707067855756,0.1,10,0.5625
17,1,0,0,1,0.720836363892982,0.279163636107018,0.1,10,0.5882352941176471
18,1,1,1,0,0.6487527275036838,0.35124727249631615,0.1,10,0.6111111111111112
19,1,1,1,0,0.6838774547533155,0.3161225452466845,0.1,10,0.631578947368421
20,1,1,1,0,0.7154897092779839,0.28451029072201606,0.1,10,0.65
21,1,1,1,0,0.7439407383501856,0.2560592616498144,0.1,10,0.6666666666666666
22,1,1,1,0,0.7695466645151671,0.23045333548483293,0.1,10,0.6818181818181818
23,1,1,1,0,0.7925919980636503,0.20740800193634967,0.1,10,0.6956521739130435
24,1,1,1,0,0.8133327982572853,0.18666720174271467,0.1,10,0.7083333333333334
25,1,1,1,0,0.8319995184315568,0.16800048156844316,0.1,10,0.72
26,1,0,0,1,0.8487995665884012,0.15120043341159883,0.1,10,0.7307692307692307
27,1,1,1,0,0.7639196099295611,0.2360803900704389,0.1,10,0.7407407407407407
28,1,0,0,1,0.787527648936605,0.21247235106339502,0.1,10,0.75
29,1,0,0,1,0.7087748840429444,0.2912251159570556,0.1,10,0.7586206896551724
30,1,0,0,1,0.63789739563865,0.36210260436135,0.1,10,0.7666666666666667
31,1,1,1,0,0.574107656074785,0.425892343925215,0.1,10,0.7741935483870968
32,1,1,1,0,0.6166968904673065,0.38330310953269353,0.1,10,0.78125
33,1,1,1,0,0.6550272014205758,0.3449727985794242,0.1,10,0.7878787878787878
34,1,1,1,0,0.6895244812785182,0.3104755187214818,0.1,10,0.7941176470588235
35,1,1,1,0,0.7205720331506663,0.2794279668493337,0.1,10,0.8
36,1,0,0,1,0.7485148298355997,0.2514851701644003,0.1,10,0.8055555555555556
37,1,0,0,1,0.6736633468520398,0.32633665314796023,0.1,10,0.8108108108108109
38,1,1,1,0,0.6062970121668358,0.39370298783316415,0.1,10,0.8157894736842105
39,1,0,0,1,0.6456673109501523,0.3543326890498477,0.1,10,0.8205128205128205
40,1,1,1,0,0.5811005798551371,0.4188994201448629,0.1,10,0.825
41,1,1,1,0,0.6229905218696233,0.37700947813037666,0.1,10,0.8292682926829268
42,1,1,1,0,0.660691469682661,0.339308530317339,0.1,10,0.8333333333333334
43,1,0,0,1,0.694622322714395,0.30537767728560505,0.1,10,0.8372093023255814
44,1,1,1,0,0.6251600904429555,0.3748399095570445,0.1,10,0.8409090909090909
45,1,1,1,0,0.6626440813986599,0.33735591860134007,0.1,10,0.8444444444444444
46,1,0,0,1,0.6963796732587939,0.3036203267412061,0.1,10,0.8478260869565217
47,1,1,1,0,0.6267417059329146,0.37325829406708544,0.1,10,0.851063829787234
48,1,0,0,1,0.6640675353396231,0.33593246466037685,0.1,10,0.8541666666666666
49,0,0,1,0,0.5976607818056608,0.40233921819433915,0.1,10,0.8367346938775511
50,1,0,0,1,0.5378947036250947,0.46210529637490527,0.1,10,0.84
51,1,1,1,0,0.48410523326258526,0.5158947667374147,0.1,10,0.8431372549019608
52,0,1,0,1,0.5356947099363267,0.46430529006367327,0.1,10,0.8269230769230769
53,1,1,1,0,0.5821252389426941,0.4178747610573059,0.1,10,0.8301886792452831
54,1,1,1,0,0.6239127150484247,0.3760872849515753,0.1,10,0.8333333333333334
55,1,1,1,0,0.6615214435435822,0.3384785564564178,0.1,10,0.8363636363636363
56,1,1,1,0,0.695369299189224,0.30463070081077603,0.1,10,0.8392857142857143
57,1,1,1,0,0.7258323692703016,0.2741676307296984,0.1,10,0.8421052631578947
58,1,1,1,0,0.7532491323432714,0.2467508676567286,0.1,10,0.8448275862068966
59,1,0,0,1,0.7779242191089443,0.22207578089105573,0.1,10,0.847457627118644
60,1,1,1,0,0.7001317971980499,0.29986820280195015,0.1,10,0.85
61,1,1,1,0,0.7301186174782449,0.2698813825217551,0.1,10,0.8524590163934426
62,1,1,1,0,0.7571067557304204,0.2428932442695796,0.1,10,0.8548387096774194
63,1,1,1,0,0.7813960801573784,0.21860391984262162,0.1,10,0.8571428571428571
64,1,1,1,0,0.8032564721416405,0.19674352785835947,0.1,10,0.859375
65,1,0,0,1,0.8229308249274765,0.1770691750725235,0.1,10,0.8615384615384616
66,1,1,1,0,0.7406377424347288,0.2593622575652712,0.1,10,0.8636363636363636
67,1,1,1,0,0.7665739681912559,0.2334260318087441,0.1,10,0.8656716417910447
68,1,0,0,1,0.7899165713721303,0.21008342862786966,0.1,10,0.8676470588235294
69,1,1,1,0,0.7109249142349173,0.2890750857650827,0.1,10,0.8695652173913043
70,1,1,1,0,0.7398324228114256,0.2601675771885744,0.1,10,0.8714285714285714
71,1,1,1,0,0.7658491805302831,0.23415081946971694,0.1,10,0.8732394366197183
72,1,1,1,0,0.7892642624772548,0.21073573752274521,0.1,10,0.875
73,1,1,1,0,0.8103378362295293,0.18966216377047074,0.1,10,0.8767123287671232
74,1,1,1,0,0.8293040526065764,0.17069594739342364,0.1,10,0.8783783783783784
75,1,0,0,1,0.8463736473459187,0.1536263526540813,0.1,10,0.88
76,1,1,1,0,0.7617362826113268,0.23826371738867325,0.1,10,0.881578947368421
77,1,1,1,0,0.7855626543501941,0.21443734564980588,0.1,10,0.8831168831168831
78,1,1,1,0,0.8070063889151747,0.19299361108482527,0.1,10,0.8846153846153846
79,1,1,1,0,0.8263057500236572,0.17369424997634275,0.1,10,0.8860759493670886
80,1,0,0,1,0.8436751750212915,0.15632482497870848,0.1,10,0.8875
81,1,1,1,0,0.7593076575191624,0.2406923424808376,0.1,10,0.8888888888888888
82,1,0,0,1,0.7833768917672461,0.21662310823275388,0.1,10,0.8902439024390244
83,1,1,1,0,0.7050392025905214,0.29496079740947856,0.1,10,0.891566265060241
84,1,1,1,0,0.7345352823314693,0.26546471766853075,0.1,10,0.8928571428571429
85,1,0,0,1,0.7610817540983223,0.23891824590167765,0.1,10,0.8941176470588236
86,1,1,1,0,0.6849735786884901,0.31502642131150993,0.1,10,0.8953488372093024
87,1,1,1,0,0.716476220819641,0.283523779180359,0.1,10,0.896551724137931
88,1,1,1,0,0.7448285987376769,0.25517140126232307,0.1,10,0.8977272727272727
89,1,1,1,0,0.7703457388639092,0.22965426113609078,0.1,10,0.898876404494382
90,1,1,1,0,0.7933111649775183,0.2066888350224817,0.1,10,0.9
91,1,1,1,0,0.8139800484797665,0.18601995152023354,0.1,10,0.9010989010989011
92,1,1,1,0,0.8325820436317898,0.16741795636821022,0.1,10,0.9021739130434783
93,1,0,0,1,0.8493238392686108,0.15067616073138923,0.1,10,0.9032258064516129
94,1,1,1,0,0.7643914553417497,0.23560854465825032,0.1,10,0.9042553191489362
95,1,1,1,0,0.7879523098075747,0.2120476901924253,0.1,10,0.9052631578947369
96,1,0,0,1,0.8091570788268172,0.1908429211731828,0.1,10,0.90625
97,1,0,0,1,0.7282413709441354,0.27175862905586456,0.1,10,0.9072164948453608
98,1,1,1,0,0.655417233849722,0.34458276615027805,0.1,10,0.9081632653061225
99,1,1,1,0,0.6898755104647497,0.3101244895352503,0.1,10,0.9090909090909091
100,1,0,0,1,0.7208879594182748,0.27911204058172523,0.1,10,0.91
101,1,0,0,1,0.6487991634764473,0.3512008365235527,0.1,10,0.9108910891089109
102,1,0,0,1,0.5839192471288026,0.4160807528711974,0.1,10,0.9117647058823529
103,1,1,1,0,0.5255273224159224,0.47447267758407763,0.1,10,0.912621359223301
104,1,1,1,0,0.5729745901743302,0.42702540982566983,0.1,10,0.9134615384615384
105,1,1,1,0,0.6156771311568972,0.38432286884310285,0.1,10,0.9142857142857143
106,1,1,1,0,0.6541094180412075,0.3458905819587925,0.1,10,0.9150943396226415
107,1,0,0,1,0.6886984762370867,0.3113015237629133,0.1,10,0.9158878504672897
108,1,1,1,0,0.6198286286133781,0.38017137138662194,0.1,10,0.9166666666666666
109,1,1,1,0,0.6578457657520402,0.34215423424795977,0.1,10,0.9174311926605505
110,1,1,1,0,0.6920611891768362,0.30793881082316377,0.1,10,0.9181818181818182
111,1,1,1,0,0.7228550702591526,0.27714492974084737,0.1,10,0.918918918918919
112,1,0,0,1,0.7505695632332374,0.24943043676676258,0.1,10,0.9196428571428571
113,1,1,1,0,0.6755126069099137,0.32448739309008634,0.1,10,0.9203539823008849
114,1,1,1,0,0.7079613462189223,0.29203865378107774,0.1,10,0.9210526315789473
115,1,1,1,0,0.7371652115970301,0.2628347884029699,0.1,10,0.9217391304347826
116,1,0,0,1,0.7634486904373271,0.2365513095626729,0.1,10,0.9224137931034483
117,1,0,0,1,0.6871038213935944,0.3128961786064056,0.1,10,0.9230769230769231
118,1,0,0,1,0.618393439254235,0.38160656074576504,0.1,10,0.923728813559322
119,0,1,0,1,0.5565540953288115,0.4434459046711885,0.1,10,0.9159663865546218
120,1,0,0,1,0.6008986857959303,0.3991013142040697,0.1,10,0.9166666666666666
1,1,1,1,0,0.5,0.5,0.1,15,1
2,1,1,1,0,0.55,0.44999999999999996,0.1,15,1
3,1,0,0,1,0.5950000000000001,0.4049999999999999,0.1,15,1
4,1,1,1,0,0.5355000000000001,0.4644999999999999,0.1,15,1
5,1,1,1,0,0.5819500000000001,0.4180499999999999,0.1,15,1
6,1,1,1,0,0.6237550000000001,0.37624499999999994,0.1,15,1
7,1,1,1,0,0.6613795,0.3386205,0.1,15,1
8,1,1,1,0,0.69524155,0.30475845,0.1,15,1
9,1,0,0,1,0.725717395,0.274282605,0.1,15,1
10,1,1,1,0,0.6531456555,0.34685434449999997,0.1,15,1
11,1,0,0,1,0.68783108995,0.31216891005,0.1,15,1
12,1,0,0,1,0.619047980955,0.380952019045,0.1,15,1
13,1,1,1,0,0.5571431828595,0.44285681714049996,0.1,15,1
14,1,1,1,0,0.60142886457355,0.39857113542644995,0.1,15,1
15,1,1,1,0,0.641285978116195,0.35871402188380497,0.1,15,1
16,1,1,1,0,0.6771573803045755,0.3228426196954245,0.1,15,1
17,1,1,1,0,0.709441642274118,0.290558357725882,0.1,15,1
18,1,0,0,1,0.7384974780467062,0.2615025219532938,0.1,15,1
19,1,1,1,0,0.6646477302420356,0.3353522697579644,0.1,15,1
20,1,1,1,0,0.6981829572178321,0.3018170427821679,0.1,15,1
21,1,1,1,0,0.7283646614960488,0.27163533850395116,0.1,15,1
22,1,1,1,0,0.755528195346444,0.244471804653556,0.1,15,1
23,1,1,1,0,0.7799753758117995,0.22002462418820046,0.1,15,1
24,1,1,1,0,0.8019778382306196,0.19802216176938037,0.1,15,1
25,1,0,0,1,0.8217800544075576,0.17821994559244236,0.1,15,1
26,1,1,1,0,0.7396020489668018,0.2603979510331982,0.1,15,1
27,1,1,1,0,0.7656418440701216,0.2343581559298784,0.1,15,1
28,1,0,0,1,0.7890776596631094,0.2109223403368906,0.1,15,1
29,1,1,1,0,0.7101698936967984,0.2898301063032016,0.1,15,1
30,1,1,1,0,0.7391529043271186,0.26084709567288145,0.1,15,1
31,1,1,1,0,0.7652376138944067,0.2347623861055933,0.1,15,1
32,1,1,1,0,0.7887138525049661,0.21128614749503394,0.1,15,1
33,1,1,1,0,0.8098424672544695,0.1901575327455305,0.1,15,1
34,1,1,1,0,0.8288582205290226,0.17114177947097742,0.1,15,1
35,1,1,1,0,0.8459723984761203,0.15402760152387973,0.1,15,1
36,1,1,1,0,0.8613751586285082,0.13862484137149178,0.1,15,1
37,1,1,1,0,0.8752376427656574,0.12476235723434259,0.1,15,1
38,1,1,1,0,0.8877138784890917,0.11228612151090833,0.1,15,1
39,1,1,1,0,0.8989424906401825,0.1010575093598175,0.1,15,1
40,1,0,0,1,0.9090482415761643,0.09095175842383574,0.1,15,1
41,1,1,1,0,0.8181434174185478,0.1818565825814522,0.1,15,1
42,1,1,1,0,0.836329075676693,0.163670924323307,0.1,15,1
43,1,1,1,0,0.8526961681090237,0.1473038318909763,0.1,15,1
44,1,1,1,0,0.8674265512981213,0.1325734487018787,0.1,15,1
45,1,1,1,0,0.8806838961683092,0.11931610383169078,0.1,15,1
46,1,1,1,0,0.8926155065514783,0.10738449344852175,0.1,15,1
47,1,1,1,0,0.9033539558963304,0.09664604410366961,0.1,15,1
48,1,1,1,0,0.9130185603066974,0.08698143969330263,0.1,15,1
49,1,0,0,1,0.9217167042760276,0.07828329572397241,0.1,15,1
50,1,0,0,1,0.8295450338484248,0.17045496615157518,0.1,15,1
51,1,1,1,0,0.7465905304635824,0.25340946953641763,0.1,15,1
52,1,1,1,0,0.7719314774172241,0.22806852258277588,0.1,15,1
53,1,1,1,0,0.7947383296755017,0.20526167032449827,0.1,15,1
54,1,1,1,0,0.8152644967079515,0.18473550329204846,0.1,15,1
55,1,1,1,0,0.8337380470371564,0.16626195296284363,0.1,15,1
56,1,0,0,1,0.8503642423334408,0.14963575766655923,0.1,15,1
57,1,1,1,0,0.7653278181000966,0.23467218189990335,0.1,15,1
58,1,1,1,0,0.788795036290087,0.21120496370991304,0.1,15,1
59,1,0,0,1,0.8099155326610783,0.1900844673389217,0.1,15,1
60,1,0,0,1,0.7289239793949704,0.27107602060502956,0.1,15,1
61,1,1,1,0,0.6560315814554734,0.34396841854452664,0.1,15,1
62,1,1,1,0,0.690428423309926,0.30957157669007396,0.1,15,1
63,1,0,0,1,0.7213855809789335,0.27861441902106654,0.1,15,1
64,1,0,0,1,0.6492470228810401,0.3507529771189599,0.1,15,1
65,1,0,0,1,0.5843223205929361,0.4156776794070639,0.1,15,1
66,1,1,1,0,0.5258900885336425,0.4741099114663575,0.1,15,1
67,1,1,1,0,0.5733010796802782,0.4266989203197218,0.1,15,1
68,1,1,1,0,0.6159709717122503,0.38402902828774965,0.1,15,1
69,1,1,1,0,0.6543738745410254,0.34562612545897464,0.1,15,1
70,1,1,1,0,0.6889364870869228,0.3110635129130772,0.1,15,1
71,1,0,0,1,0.7200428383782305,0.27995716162176953,0.1,15,1
72,1,1,1,0,0.6480385545404074,0.3519614454595926,0.1,15,1
73,1,1,1,0,0.6832346990863667,0.3167653009136333,0.1,15,1
74,1,1,1,0,0.71491122917773,0.28508877082227,0.1,15,1
75,1,1,1,0,0.743420106259957,0.256579893740043,0.1,15,1
76,1,1,1,0,0.7690780956339613,0.23092190436603865,0.1,15,1
77,1,0,0,1,0.7921702860705652,0.20782971392943483,0.1,15,1
78,1,1,1,0,0.7129532574635087,0.2870467425364913,0.1,15,1
79,1,1,1,0,0.7416579317171578,0.25834206828284223,0.1,15,1
80,1,0,0,1,0.767492138545442,0.23250786145455804,0.1,15,1
81,1,1,1,0,0.6907429246908978,0.3092570753091022,0.1,15,1
82,1,1,1,0,0.721668632221808,0.278331367778192,0.1,15,1
83,1,1,1,0,0.7495017689996272,0.25049823100037283,0.1,15,1
84,1,0,0,1,0.7745515920996644,0.2254484079003356,0.1,15,1
85,1,1,1,0,0.6970964328896979,0.3029035671103021,0.1,15,1
86,1,1,1,0,0.7273867896007281,0.2726132103992719,0.1,15,1
87,1,1,1,0,0.7546481106406553,0.2453518893593447,0.1,15,1
88,1,1,1,0,0.7791832995765897,0.22081670042341028,0.1,15,1
89,1,1,1,0,0.8012649696189308,0.1987350303810692,0.1,15,1
90,1,0,0,1,0.8211384726570377,0.17886152734296235,0.1,15,1
91,1,1,1,0,0.7390246253913338,0.26097537460866616,0.1,15,1
92,1,1,1,0,0.7651221628522005,0.23487783714779953,0.1,15,1
93,1,0,0,1,0.7886099465669805,0.21139005343301953,0.1,15,1
94,1,1,1,0,0.7097489519102824,0.2902510480897176,0.1,15,1
95,1,1,1,0,0.7387740567192542,0.2612259432807458,0.1,15,1
96,1,0,0,1,0.7648966510473288,0.23510334895267115,0.1,15,1
97,1,1,1,0,0.688406985942596,0.311593014057404,0.1,15,1
98,1,0,0,1,0.7195662873483364,0.2804337126516636,0.1,15,1
99,1,1,1,0,0.6476096586135027,0.3523903413864973,0.1,15,1
100,1,1,1,0,0.6828486927521524,0.31715130724784757,0.1,15,1
101,1,1,1,0,0.7145638234769371,0.28543617652306286,0.1,15,1
102,1,0,0,1,0.7431074411292434,0.25689255887075657,0.1,15,1
103,1,1,1,0,0.668796697016319,0.33120330298368095,0.1,15,1
104,1,1,1,0,0.7019170273146872,0.2980829726853128,0.1,15,1
105,1,1,1,0,0.7317253245832185,0.2682746754167815,0.1,15,1
106,1,1,1,0,0.7585527921248967,0.24144720787510332,0.1,15,1
107,1,1,1,0,0.782697512912407,0.21730248708759303,0.1,15,1
108,1,0,0,1,0.8044277616211662,0.19557223837883375,0.1,15,1
109,1,1,1,0,0.7239849854590497,0.27601501454095034,0.1,15,1
110,1,1,1,0,0.7515864869131447,0.24841351308685533,0.1,15,1
111,1,1,1,0,0.7764278382218301,0.22357216177816985,0.1,15,1
112,1,1,1,0,0.7987850543996471,0.2012149456003529,0.1,15,1
113,1,1,1,0,0.8189065489596824,0.1810934510403176,0.1,15,1
114,1,0,0,1,0.8370158940637141,0.16298410593628587,0.1,15,1
115,1,0,0,1,0.7533143046573427,0.24668569534265727,0.1,15,1
116,1,0,0,1,0.6779828741916084,0.3220171258083916,0.1,15,1
117,1,1,1,0,0.6101845867724476,0.3898154132275524,0.1,15,1
118,1,1,1,0,0.6491661280952028,0.3508338719047972,0.1,15,1
119,1,1,1,0,0.6842495152856826,0.31575048471431744,0.1,15,1
120,1,1,1,0,0.7158245637571143,0.28417543624288566,0.1,15,1
1,0,1,0,1,0.5,0.5,0.1,20,0
2,1,1,1,0,0.55,0.44999999999999996,0.1,20,0.5
3,1,1,1,0,0.5950000000000001,0.4049999999999999,0.1,20,0.6666666666666666
4,1,0,0,1,0.6355000000000001,0.36449999999999994,0.1,20,0.75
5,1,1,1,0,0.5719500000000001,0.42804999999999993,0.1,20,0.8
6,1,1,1,0,0.614755,0.38524499999999995,0.1,20,0.8333333333333334
7,1,0,0,1,0.6532795,0.3467205,0.1,20,0.8571428571428571
8,1,1,1,0,0.58795155,0.41204845,0.1,20,0.875
9,1,0,0,1,0.629156395,0.370843605,0.1,20,0.8888888888888888
10,1,1,1,0,0.5662407555,0.43375924450000003,0.1,20,0.9
11,1,1,1,0,0.60961667995,0.39038332005,0.1,20,0.9090909090909091
12,1,0,0,1,0.648655011955,0.35134498804500003,0.1,20,0.9166666666666666
13,1,0,0,1,0.5837895107594999,0.4162104892405001,0.1,20,0.9230769230769231
14,1,1,1,0,0.5254105596835499,0.4745894403164501,0.1,20,0.9285714285714286
15,1,0,0,1,0.57286950371519485,0.42713049628480515,0.1,20,0.9333333333333333
16,1,1,1,0,0.5155825533436753,0.4844174466563247,0.1,20,0.9375
17,1,1,1,0,0.5640242980093078,0.43597570199069224,0.1,20,0.9411764705882353
18,1,0,0,1,0.6076218682083769,0.39237813179162306,0.1,20,0.9444444444444444
19,1,1,1,0,0.5468596813875393,0.45314031861246074,0.1,20,0.9473684210526315
20,0,0,1,0,0.5921737132487853,0.4078262867512147,0.1,20,0.9
21,0,1,0,1,0.5329563419239067,0.46704365807609327,0.1,20,0.8571428571428571
22,1,1,1,0,0.579660707731516,0.420339292268484,0.1,20,0.8636363636363636
23,1,0,0,1,0.6216946369583645,0.37830536304163553,0.1,20,0.8695652173913043
24,1,0,0,1,0.559525173262528,0.44047482673747196,0.1,20,0.875
25,1,1,1,0,0.5035726559362752,0.4964273440637248,0.1,20,0.88
26,1,0,0,1,0.5532153903426477,0.44678460965735234,0.1,20,0.8846153846153846
27,1,1,1,0,0.4978938513083829,0.5021061486916172,0.1,20,0.8888888888888888
28,0,0,1,0,0.5481044661775446,0.4518955338224554,0.1,20,0.8571428571428571
29,0,1,0,1,0.49329401955979013,0.5067059804402099,0.1,20,0.8275862068965517
30,1,1,1,0,0.5439646176038111,0.4560353823961889,0.1,20,0.8333333333333334
31,1,0,0,1,0.58956815584343,0.41043184415656997,0.1,20,0.8387096774193549
32,0,1,0,1,0.5306113402590871,0.46938865974091293,0.1,20,0.8125
33,1,1,1,0,0.5775502062331783,0.4224497937668217,0.1,20,0.8181818181818182
34,1,1,1,0,0.6197951856098605,0.38020481439013953,0.1,20,0.8235294117647058
35,1,1,1,0,0.6578156670488744,0.3421843329511256,0.1,20,0.8285714285714286
36,1,1,1,0,0.6920341003439869,0.30796589965601306,0.1,20,0.8333333333333334
37,1,0,0,1,0.7228306903095882,0.27716930969041176,0.1,20,0.8378378378378378
38,1,1,1,0,0.6505476212786294,0.3494523787213706,0.1,20,0.8421052631578947
39,1,1,1,0,0.6854928591507665,0.3145071408492335,0.1,20,0.8461538461538461
40,1,1,1,0,0.7169435732356899,0.2830564267643101,0.1,20,0.85
41,1,1,1,0,0.7452492159121209,0.2547507840878791,0.1,20,0.8536585365853658
42,1,1,1,0,0.7707242943209088,0.22927570567909117,0.1,20,0.8571428571428571
43,1,1,1,0,0.793651864888818,0.206348135111182,0.1,20,0.8604651162790697
44,1,1,1,0,0.8142866783999362,0.18571332160006382,0.1,20,0.8636363636363636
45,1,1,1,0,0.8328580105599426,0.16714198944005743,0.1,20,0.8666666666666667
46,1,1,1,0,0.8495722095039483,0.1504277904960517,0.1,20,0.8695652173913043
47,1,1,1,0,0.8646149885535535,0.13538501144644655,0.1,20,0.8723404255319149
48,1,1,1,0,0.8781534896981981,0.12184651030180194,0.1,20,0.875
49,1,1,1,0,0.8903381407283782,0.10966185927162175,0.1,20,0.8775510204081632
50,1,0,0,1,0.9013043266555404,0.09869567334445961,0.1,20,0.88
51,1,1,1,0,0.8111738939899864,0.1888261060100136,0.1,20,0.8823529411764706
52,1,1,1,0,0.8300565045909878,0.1699434954090122,0.1,20,0.8846153846153846
53,1,1,1,0,0.847050854131889,0.15294914586811104,0.1,20,0.8867924528301887
54,1,1,1,0,0.8623457687187001,0.13765423128129994,0.1,20,0.8888888888888888
55,1,0,0,1,0.8761111918468301,0.12388880815316994,0.1,20,0.8909090909090909
56,1,1,1,0,0.7885000726621471,0.21149992733785294,0.1,20,0.8928571428571429
57,1,1,1,0,0.8096500653959323,0.19034993460406768,0.1,20,0.8947368421052632
58,1,0,0,1,0.828685058856339,0.17131494114366097,0.1,20,0.896551724137931
59,1,1,1,0,0.7458165529707051,0.25418344702929485,0.1,20,0.8983050847457628
60,1,0,0,1,0.7712348976736346,0.22876510232636538,0.1,20,0.9
61,1,1,1,0,0.6941114079062711,0.3058885920937289,0.1,20,0.9016393442622951
62,1,1,1,0,0.7247002671156441,0.27529973288435594,0.1,20,0.9032258064516129
63,1,1,1,0,0.7522302404040797,0.2477697595959203,0.1,20,0.9047619047619048
64,1,1,1,0,0.7770072163636718,0.22299278363632824,0.1,20,0.90625
65,1,1,1,0,0.7993064947273045,0.20069350527269547,0.1,20,0.9076923076923077
66,1,1,1,0,0.8193758452545741,0.18062415474542592,0.1,20,0.9090909090909091
67,1,1,1,0,0.8374382607291166,0.16256173927088335,0.1,20,0.9104477611940298
68,1,0,0,1,0.853694434656205,0.14630556534379502,0.1,20,0.9117647058823529
69,1,0,0,1,0.7683249911905845,0.2316750088094155,0.1,20,0.9130434782608695
70,1,1,1,0,0.6914924920715261,0.3085075079284739,0.1,20,0.9142857142857143
71,1,1,1,0,0.7223432428643735,0.27765675713562654,0.1,20,0.9154929577464789
72,1,1,1,0,0.7501089185779362,0.24989108142206384,0.1,20,0.9166666666666666
