trial_within_subject,block,stimulus_id,feature1,feature2,feature3,feature4,feature5,danger_feedback,agent_id,w4_true,c_true,log_c_true,bias_true,prob_dan1,sim_response,correct,performance
18,1,12,1,1,0,1,0,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9444444444444444
19,1,14,1,0,1,1,0,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9473684210526315
20,1,10,1,0,0,1,0,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.95
21,1,24,1,1,1,0,1,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9523809523809523
22,1,28,1,1,0,1,1,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9545454545454546
23,1,18,1,0,0,0,1,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9565217391304348
24,1,5,0,0,1,0,0,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9583333333333334
25,1,25,0,0,0,1,1,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.96
26,1,6,1,0,1,0,0,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9615384615384616
27,1,32,1,1,1,1,1,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9629629629629629
28,1,8,1,1,1,0,0,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9642857142857143
29,1,26,1,0,0,1,1,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9655172413793104
30,1,2,1,0,0,0,0,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9666666666666667
31,1,31,0,1,1,1,1,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.967741935483871
32,1,3,0,1,0,0,0,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.96875
33,2,24,1,1,1,0,1,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9696969696969697
34,2,10,1,0,0,1,0,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9705882352941176
35,2,4,1,1,0,0,0,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9714285714285714
36,2,3,0,1,0,0,0,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9722222222222222
37,2,31,0,1,1,1,1,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.972972972972973
38,2,20,1,1,0,0,1,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9736842105263158
39,2,8,1,1,1,0,0,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9743589743589743
40,2,28,1,1,0,1,1,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.975
41,2,6,1,0,1,0,0,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.975609756097561
42,2,30,1,0,1,1,1,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9761904761904762
43,2,18,1,0,0,0,1,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9767441860465116
44,2,12,1,1,0,1,0,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9772727272727273
45,2,2,1,0,0,0,0,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9777777777777777
46,2,21,0,0,1,0,1,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9782608695652174
47,2,19,0,1,0,0,1,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9787234042553191
48,2,5,0,0,1,0,0,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9791666666666666
49,2,9,0,0,0,1,0,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9795918367346939
50,2,13,0,0,1,1,0,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.98
51,2,23,0,1,1,0,1,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9803921568627451
52,2,17,0,0,0,0,1,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9807692307692307
53,2,32,1,1,1,1,1,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9811320754716981
54,2,27,0,1,0,1,1,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9814814814814815
55,2,15,0,1,1,1,0,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9818181818181818
56,2,14,1,0,1,1,0,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9821428571428571
57,2,7,0,1,1,0,0,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9824561403508771
58,2,16,1,1,1,1,0,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9827586206896551
59,2,11,0,1,0,1,0,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9830508474576272
60,2,26,1,0,0,1,1,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9833333333333333
61,2,22,1,0,1,0,1,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9836065573770492
62,2,1,0,0,0,0,0,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9838709677419355
63,2,25,0,0,0,1,1,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9841269841269841
64,2,29,0,0,1,1,1,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.984375
65,3,16,1,1,1,1,0,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9846153846153847
66,3,28,1,1,0,1,1,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9848484848484849
67,3,29,0,0,1,1,1,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9850746268656716
68,3,32,1,1,1,1,1,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9852941176470589
69,3,18,1,0,0,0,1,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9855072463768116
70,3,6,1,0,1,0,0,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9857142857142858
71,3,23,0,1,1,0,1,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9859154929577465
72,3,11,0,1,0,1,0,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9861111111111112
73,3,10,1,0,0,1,0,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9863013698630136
74,3,1,0,0,0,0,0,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9864864864864865
75,3,25,0,0,0,1,1,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9866666666666667
76,3,27,0,1,0,1,1,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9868421052631579
77,3,21,0,0,1,0,1,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.987012987012987
78,3,4,1,1,0,0,0,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9871794871794872
79,3,15,0,1,1,1,0,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9873417721518988
80,3,26,1,0,0,1,1,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9875
81,3,8,1,1,1,0,0,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9876543209876543
82,3,9,0,0,0,1,0,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9878048780487805
83,3,17,0,0,0,0,1,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9879518072289156
84,3,2,1,0,0,0,0,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9880952380952381
85,3,14,1,0,1,1,0,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9882352941176471
86,3,7,0,1,1,0,0,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9883720930232558
87,3,31,0,1,1,1,1,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9885057471264368
88,3,24,1,1,1,0,1,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9886363636363636
89,3,30,1,0,1,1,1,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9887640449438202
90,3,20,1,1,0,0,1,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9888888888888889
91,3,13,0,0,1,1,0,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.989010989010989
92,3,22,1,0,1,0,1,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9891304347826086
93,3,5,0,0,1,0,0,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.989247311827957
94,3,12,1,1,0,1,0,1,59,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9893617021276596
95,3,3,0,1,0,0,0,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9894736842105263
96,3,19,0,1,0,0,1,0,59,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9895833333333334
1,1,19,0,1,0,0,1,0,60,1,15,2.70805020110221,0.5,0.5,1,0,0
2,1,7,0,1,1,0,0,0,60,1,15,2.70805020110221,0.5,0.5,0,1,0.5
3,1,15,0,1,1,1,0,1,60,1,15,2.70805020110221,0.5,0.5,1,1,0.6666666666666666
4,1,11,0,1,0,1,0,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.75
5,1,22,1,0,1,0,1,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.8
6,1,27,0,1,0,1,1,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.8333333333333334
7,1,9,0,0,0,1,0,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.8571428571428571
8,1,29,0,0,1,1,1,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.875
9,1,16,1,1,1,1,0,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.8888888888888888
10,1,17,0,0,0,0,1,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9
11,1,21,0,0,1,0,1,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9090909090909091
12,1,30,1,0,1,1,1,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9166666666666666
13,1,23,0,1,1,0,1,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9230769230769231
14,1,4,1,1,0,0,0,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9285714285714286
15,1,1,0,0,0,0,0,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9333333333333333
16,1,20,1,1,0,0,1,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9375
17,1,13,0,0,1,1,0,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9411764705882353
18,1,12,1,1,0,1,0,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9444444444444444
19,1,14,1,0,1,1,0,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9473684210526315
20,1,10,1,0,0,1,0,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.95
21,1,24,1,1,1,0,1,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9523809523809523
22,1,28,1,1,0,1,1,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9545454545454546
23,1,18,1,0,0,0,1,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9565217391304348
24,1,5,0,0,1,0,0,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9583333333333334
25,1,25,0,0,0,1,1,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.96
26,1,6,1,0,1,0,0,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9615384615384616
27,1,32,1,1,1,1,1,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9629629629629629
28,1,8,1,1,1,0,0,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9642857142857143
29,1,26,1,0,0,1,1,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9655172413793104
30,1,2,1,0,0,0,0,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9666666666666667
31,1,31,0,1,1,1,1,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.967741935483871
32,1,3,0,1,0,0,0,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.96875
33,2,24,1,1,1,0,1,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9696969696969697
34,2,10,1,0,0,1,0,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9705882352941176
35,2,4,1,1,0,0,0,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9714285714285714
36,2,3,0,1,0,0,0,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9722222222222222
37,2,31,0,1,1,1,1,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.972972972972973
38,2,20,1,1,0,0,1,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9736842105263158
39,2,8,1,1,1,0,0,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9743589743589743
40,2,28,1,1,0,1,1,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.975
41,2,6,1,0,1,0,0,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.975609756097561
42,2,30,1,0,1,1,1,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9761904761904762
43,2,18,1,0,0,0,1,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9767441860465116
44,2,12,1,1,0,1,0,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9772727272727273
45,2,2,1,0,0,0,0,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9777777777777777
46,2,21,0,0,1,0,1,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9782608695652174
47,2,19,0,1,0,0,1,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9787234042553191
48,2,5,0,0,1,0,0,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9791666666666666
49,2,9,0,0,0,1,0,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9795918367346939
50,2,13,0,0,1,1,0,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.98
51,2,23,0,1,1,0,1,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9803921568627451
52,2,17,0,0,0,0,1,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9807692307692307
53,2,32,1,1,1,1,1,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9811320754716981
54,2,27,0,1,0,1,1,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9814814814814815
55,2,15,0,1,1,1,0,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9818181818181818
56,2,14,1,0,1,1,0,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9821428571428571
57,2,7,0,1,1,0,0,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9824561403508771
58,2,16,1,1,1,1,0,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9827586206896551
59,2,11,0,1,0,1,0,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9830508474576272
60,2,26,1,0,0,1,1,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9833333333333333
61,2,22,1,0,1,0,1,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9836065573770492
62,2,1,0,0,0,0,0,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9838709677419355
63,2,25,0,0,0,1,1,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9841269841269841
64,2,29,0,0,1,1,1,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.984375
65,3,16,1,1,1,1,0,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9846153846153847
66,3,28,1,1,0,1,1,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9848484848484849
67,3,29,0,0,1,1,1,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9850746268656716
68,3,32,1,1,1,1,1,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9852941176470589
69,3,18,1,0,0,0,1,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9855072463768116
70,3,6,1,0,1,0,0,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9857142857142858
71,3,23,0,1,1,0,1,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9859154929577465
72,3,11,0,1,0,1,0,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9861111111111112
73,3,10,1,0,0,1,0,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9863013698630136
74,3,1,0,0,0,0,0,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9864864864864865
75,3,25,0,0,0,1,1,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9866666666666667
76,3,27,0,1,0,1,1,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9868421052631579
77,3,21,0,0,1,0,1,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.987012987012987
78,3,4,1,1,0,0,0,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9871794871794872
79,3,15,0,1,1,1,0,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9873417721518988
80,3,26,1,0,0,1,1,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9875
81,3,8,1,1,1,0,0,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9876543209876543
82,3,9,0,0,0,1,0,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9878048780487805
83,3,17,0,0,0,0,1,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9879518072289156
84,3,2,1,0,0,0,0,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9880952380952381
85,3,14,1,0,1,1,0,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9882352941176471
86,3,7,0,1,1,0,0,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9883720930232558
87,3,31,0,1,1,1,1,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9885057471264368
88,3,24,1,1,1,0,1,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9886363636363636
89,3,30,1,0,1,1,1,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9887640449438202
90,3,20,1,1,0,0,1,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9888888888888889
91,3,13,0,0,1,1,0,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.989010989010989
92,3,22,1,0,1,0,1,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9891304347826086
93,3,5,0,0,1,0,0,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.989247311827957
94,3,12,1,1,0,1,0,1,60,1,15,2.70805020110221,0.5,0.999999694097773,1,1,0.9893617021276596
95,3,3,0,1,0,0,0,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9894736842105263
96,3,19,0,1,0,0,1,0,60,1,15,2.70805020110221,0.5,3.059022269256247e-7,0,1,0.9895833333333334
1,1,19,0,1,0,0,1,0,61,0.6,0.5,-0.6931471805599453,0.5,0.5,1,0,0
2,1,7,0,1,1,0,0,0,61,0.6,0.5,-0.6931471805599453,0.5,0.5,0,1,0.5
3,1,15,0,1,1,1,0,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5,1,1,0.6666666666666666
4,1,11,0,1,0,1,0,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5744425168116589,0,0,0.5
5,1,22,1,0,1,0,1,0,61,0.6,0.5,-0.6931471805599453,0.5,0.4195337869610336,0,1,0.6
6,1,27,0,1,0,1,1,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5760763635569235,1,1,0.6666666666666666
7,1,9,0,0,0,1,0,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5825709568680121,1,1,0.7142857142857143
8,1,29,0,0,1,1,1,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5672859666136314,0,0,0.625
9,1,16,1,1,1,1,0,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5695402756184985,0,0,0.5555555555555556
10,1,17,0,0,0,0,1,0,61,0.6,0.5,-0.6931471805599453,0.5,0.42575603799425454,0,1,0.6
11,1,21,0,0,1,0,1,0,61,0.6,0.5,-0.6931471805599453,0.5,0.4196910844227411,1,0,0.5454545454545454
12,1,30,1,0,1,1,1,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5636711466185041,1,1,0.5833333333333334
13,1,23,0,1,1,0,1,0,61,0.6,0.5,-0.6931471805599453,0.5,0.4217961498070248,1,0,0.5384615384615384
14,1,4,1,1,0,0,0,0,61,0.6,0.5,-0.6931471805599453,0.5,0.4341712172620836,1,0,0.5
15,1,1,0,0,0,0,0,0,61,0.6,0.5,-0.6931471805599453,0.5,0.4292311212117804,1,0,0.4666666666666667
16,1,20,1,1,0,0,1,0,61,0.6,0.5,-0.6931471805599453,0.5,0.42355805762077264,0,1,0.5
17,1,13,0,0,1,1,0,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5791354031486076,1,1,0.5294117647058824
18,1,12,1,1,0,1,0,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5739923503000728,1,1,0.5555555555555556
19,1,14,1,0,1,1,0,1,61,0.6,0.5,-0.6931471805599453,0.5,0.579923020877483,0,0,0.5263157894736842
20,1,10,1,0,0,1,0,1,61,0.6,0.5,-0.6931471805599453,0.5,0.578424017598317,0,0,0.5
21,1,24,1,1,1,0,1,0,61,0.6,0.5,-0.6931471805599453,0.5,0.4221855659823282,1,0,0.47619047619047616
22,1,28,1,1,0,1,1,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5674818824447081,0,0,0.45454545454545453
23,1,18,1,0,0,0,1,0,61,0.6,0.5,-0.6931471805599453,0.5,0.42352500153022726,0,1,0.4782608695652174
24,1,5,0,0,1,0,0,0,61,0.6,0.5,-0.6931471805599453,0.5,0.43100026208160996,1,0,0.4583333333333333
25,1,25,0,0,0,1,1,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5693252249715978,1,1,0.48
26,1,6,1,0,1,0,0,0,61,0.6,0.5,-0.6931471805599453,0.5,0.42969935433309314,0,1,0.5
27,1,32,1,1,1,1,1,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5706158538598161,0,0,0.48148148148148145
28,1,8,1,1,1,0,0,0,61,0.6,0.5,-0.6931471805599453,0.5,0.42836458308139325,1,0,0.4642857142857143
29,1,26,1,0,0,1,1,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5735004502032639,1,1,0.4827586206896552
30,1,2,1,0,0,0,0,0,61,0.6,0.5,-0.6931471805599453,0.5,0.42892225969970904,0,1,0.5
31,1,31,0,1,1,1,1,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5727238938313121,0,0,0.4838709677419355
32,1,3,0,1,0,0,0,0,61,0.6,0.5,-0.6931471805599453,0.5,0.4272557293988527,0,1,0.5
33,2,24,1,1,1,0,1,0,61,0.6,0.5,-0.6931471805599453,0.5,0.425557483188341,0,1,0.5151515151515151
34,2,10,1,0,0,1,0,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5751618181774376,1,1,0.5294117647058824
35,2,4,1,1,0,0,0,0,61,0.6,0.5,-0.6931471805599453,0.5,0.4262929468230264,1,0,0.5142857142857142
36,2,3,0,1,0,0,0,0,61,0.6,0.5,-0.6931471805599453,0.5,0.42553953145139917,0,1,0.5277777777777778
37,2,31,0,1,1,1,1,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5730694106945682,0,0,0.5135135135135135
38,2,20,1,1,0,0,1,0,61,0.6,0.5,-0.6931471805599453,0.5,0.4242578854586774,0,1,0.5263157894736842
39,2,8,1,1,1,0,0,0,61,0.6,0.5,-0.6931471805599453,0.5,0.42433617157799564,0,1,0.5384615384615384
40,2,28,1,1,0,1,1,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5720758113045957,0,0,0.525
41,2,6,1,0,1,0,0,0,61,0.6,0.5,-0.6931471805599453,0.5,0.4255252637208244,0,1,0.5365853658536586
42,2,30,1,0,1,1,1,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5749374557609951,1,1,0.5476190476190477
43,2,18,1,0,0,0,1,0,61,0.6,0.5,-0.6931471805599453,0.5,0.427374198979085,0,1,0.5581395348837209
44,2,12,1,1,0,1,0,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5717984496795705,0,0,0.5454545454545454
45,2,2,1,0,0,0,0,0,61,0.6,0.5,-0.6931471805599453,0.5,0.42517644322816917,0,1,0.5555555555555556
46,2,21,0,0,1,0,1,0,61,0.6,0.5,-0.6931471805599453,0.5,0.42750880245856987,1,0,0.5434782608695652
47,2,19,0,1,0,0,1,0,61,0.6,0.5,-0.6931471805599453,0.5,0.4265356803580977,0,1,0.5531914893617021
48,2,5,0,0,1,0,0,0,61,0.6,0.5,-0.6931471805599453,0.5,0.4256924368102623,1,0,0.5416666666666666
49,2,9,0,0,0,1,0,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5737383849961339,1,1,0.5510204081632653
50,2,13,0,0,1,1,0,1,61,0.6,0.5,-0.6931471805599453,0.5,0.574200602310799,1,1,0.56
51,2,23,0,1,1,0,1,0,61,0.6,0.5,-0.6931471805599453,0.5,0.4254520389646561,0,1,0.5686274509803921
52,2,17,0,0,0,0,1,0,61,0.6,0.5,-0.6931471805599453,0.5,0.4263881843908762,1,0,0.5576923076923077
53,2,32,1,1,1,1,1,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5735351904928336,1,1,0.5660377358490566
54,2,27,0,1,0,1,1,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5734527630269598,1,1,0.5740740740740741
55,2,15,0,1,1,1,0,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5743481907384907,0,0,0.5636363636363636
56,2,14,1,0,1,1,0,1,61,0.6,0.5,-0.6931471805599453,0.5,0.574359789207964,1,1,0.5714285714285714
57,2,7,0,1,1,0,0,0,61,0.6,0.5,-0.6931471805599453,0.5,0.4264318209745381,1,0,0.5614035087719298
58,2,16,1,1,1,1,0,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5748721553347185,0,0,0.5517241379310345
59,2,11,0,1,0,1,0,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5740422855804853,0,0,0.5423728813559322
60,2,26,1,0,0,1,1,1,61,0.6,0.5,-0.6931471805599453,0.5,0.5735506080097643,1,1,0.55
61,2,22,1,0,1,0,1,0,61,0.6,0.5,-0.6931471805599453,0.5,0.4255992992055552,1,0,0.5409836065573771
