trial,Choice_RL,Opponent_RA,Feedback_RL,Feedback_RA,RL_estimated_value_left,RL_estimated_value_right,true_alpha,true_tau,cumulative_rate
52,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8076923076923077
53,1,0,0,1,0.20947265625,0.79052734375,0.5,20,0.8113207547169812
54,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8148148148148148
55,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8181818181818182
56,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8214285714285714
57,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8245614035087719
58,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8275862068965517
59,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8305084745762712
60,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8333333333333334
61,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8360655737704918
62,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8387096774193549
63,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8412698412698413
64,1,0,0,1,0.20947265625,0.79052734375,0.5,20,0.84375
65,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8461538461538461
66,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8484848484848485
67,1,0,0,1,0.20947265625,0.79052734375,0.5,20,0.8507462686567164
68,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8529411764705882
69,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.855072463768116
70,1,0,0,1,0.20947265625,0.79052734375,0.5,20,0.8571428571428571
71,1,0,0,1,0.20947265625,0.79052734375,0.5,20,0.8591549295774648
72,1,0,0,1,0.20947265625,0.79052734375,0.5,20,0.8611111111111112
73,1,0,0,1,0.20947265625,0.79052734375,0.5,20,0.863013698630137
74,1,0,0,1,0.20947265625,0.79052734375,0.5,20,0.8648648648648649
75,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8666666666666667
76,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.868421052631579
77,1,0,0,1,0.20947265625,0.79052734375,0.5,20,0.8701298701298701
78,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8717948717948718
79,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8734177215189873
80,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.875
81,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8765432098765432
82,1,0,0,1,0.20947265625,0.79052734375,0.5,20,0.8780487804878049
83,1,0,0,1,0.20947265625,0.79052734375,0.5,20,0.8795180722891566
84,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8809523809523809
85,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8823529411764706
86,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8837209302325582
87,1,0,0,1,0.20947265625,0.79052734375,0.5,20,0.8850574712643678
88,1,0,0,1,0.20947265625,0.79052734375,0.5,20,0.8863636363636364
89,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8876404494382022
90,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8888888888888888
91,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8901098901098901
92,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8913043478260869
93,1,0,0,1,0.20947265625,0.79052734375,0.5,20,0.8924731182795699
94,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8936170212765957
95,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8947368421052632
96,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8958333333333334
97,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.8969072164948454
98,1,0,0,1,0.20947265625,0.79052734375,0.5,20,0.8979591836734694
99,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.898989898989899
100,1,1,1,0,0.20947265625,0.79052734375,0.5,20,0.9
101,1,0,0,1,0.20947265625,0.79052734375,0.5,20,0.900990099009901
102,1,0,0,1,0.20947265625,0.79052734375,0.5,20,0.9019607843137255
103,0,1,0,1,0.20947265625,0.79052734375,0.5,20,0.8932038834951457
104,1,1,1,0,0.104736328125,0.895263671875,0.5,20,0.8942307692307693
105,1,1,1,0,0.104736328125,0.895263671875,0.5,20,0.8952380952380953
106,1,1,1,0,0.104736328125,0.895263671875,0.5,20,0.8962264150943396
107,1,0,0,1,0.104736328125,0.895263671875,0.5,20,0.897196261682243
108,1,1,1,0,0.104736328125,0.895263671875,0.5,20,0.8981481481481481
109,1,0,0,1,0.104736328125,0.895263671875,0.5,20,0.8990825688073395
110,1,0,0,1,0.104736328125,0.895263671875,0.5,20,0.9
111,1,1,1,0,0.104736328125,0.895263671875,0.5,20,0.9009009009009009
112,1,1,1,0,0.104736328125,0.895263671875,0.5,20,0.9017857142857143
113,1,1,1,0,0.104736328125,0.895263671875,0.5,20,0.9026548672566371
114,1,1,1,0,0.104736328125,0.895263671875,0.5,20,0.9035087719298246
115,1,1,1,0,0.104736328125,0.895263671875,0.5,20,0.9043478260869565
116,1,1,1,0,0.104736328125,0.895263671875,0.5,20,0.9051724137931034
117,1,1,1,0,0.104736328125,0.895263671875,0.5,20,0.905982905982906
118,1,1,1,0,0.104736328125,0.895263671875,0.5,20,0.9067796610169492
119,1,0,0,1,0.104736328125,0.895263671875,0.5,20,0.907563025210084
120,1,1,1,0,0.104736328125,0.895263671875,0.5,20,0.9083333333333333
1,1,1,1,0,0.5,0.5,0.6000000000000001,0.5,1
2,0,1,0,1,0.5,0.5,0.6000000000000001,0.5,0.5
3,0,1,0,1,0.19999999999999996,0.8,0.6000000000000001,0.5,0.3333333333333333
4,1,0,0,1,0.07999999999999996,0.92,0.6000000000000001,0.5,0.5
5,0,1,0,1,0.07999999999999996,0.92,0.6000000000000001,0.5,0.4
6,1,1,1,0,0.03199999999999998,0.968,0.6000000000000001,0.5,0.5
7,0,1,0,1,0.03199999999999998,0.968,0.6000000000000001,0.5,0.42857142857142855
8,0,1,0,1,0.012799999999999988,0.9872,0.6000000000000001,0.5,0.375
9,0,1,0,1,0.005119999999999994,0.99488,0.6000000000000001,0.5,0.3333333333333333
10,0,1,0,1,0.0020479999999999973,0.997952,0.6000000000000001,0.5,0.3
11,1,1,1,0,8.191999999999987e-4,0.9991808,0.6000000000000001,0.5,0.36363636363636365
12,0,1,0,1,8.191999999999987e-4,0.9991808,0.6000000000000001,0.5,0.3333333333333333
13,0,1,0,1,3.2767999999999936e-4,0.99967232,0.6000000000000001,0.5,0.3076923076923077
14,1,1,1,0,1.310719999999997e-4,0.999868928,0.6000000000000001,0.5,0.35714285714285715
15,1,1,1,0,1.310719999999997e-4,0.999868928,0.6000000000000001,0.5,0.4
16,1,1,1,0,1.310719999999997e-4,0.999868928,0.6000000000000001,0.5,0.4375
17,1,0,0,1,1.310719999999997e-4,0.999868928,0.6000000000000001,0.5,0.47058823529411764
18,1,0,0,1,1.310719999999997e-4,0.999868928,0.6000000000000001,0.5,0.5
19,1,0,0,1,1.310719999999997e-4,0.999868928,0.6000000000000001,0.5,0.5263157894736842
20,0,1,0,1,1.310719999999997e-4,0.999868928,0.6000000000000001,0.5,0.5
21,1,1,1,0,5.242879999999987e-5,0.9999475712,0.6000000000000001,0.5,0.5238095238095238
22,1,1,1,0,5.242879999999987e-5,0.9999475712,0.6000000000000001,0.5,0.5454545454545454
23,1,1,1,0,5.242879999999987e-5,0.9999475712,0.6000000000000001,0.5,0.5652173913043478
24,0,0,1,0,5.242879999999987e-5,0.9999475712,0.6000000000000001,0.5,0.5416666666666666
25,0,1,0,1,0.6000209715200001,0.3999790284799999,0.6000000000000001,0.5,0.52
26,0,1,0,1,0.240008388608,0.759991611392,0.6000000000000001,0.5,0.5
27,0,1,0,1,0.09600335544319999,0.9039966445568,0.6000000000000001,0.5,0.48148148148148145
28,1,0,0,1,0.03840134217727999,0.96159865782272,0.6000000000000001,0.5,0.5
29,1,1,1,0,0.03840134217727999,0.96159865782272,0.6000000000000001,0.5,0.5172413793103449
30,1,0,0,1,0.03840134217727999,0.96159865782272,0.6000000000000001,0.5,0.5333333333333333
31,0,0,1,0,0.03840134217727999,0.96159865782272,0.6000000000000001,0.5,0.5161290322580645
32,1,1,1,0,0.6153605368709121,0.3846394631290879,0.6000000000000001,0.5,0.53125
33,1,1,1,0,0.6153605368709121,0.3846394631290879,0.6000000000000001,0.5,0.5454545454545454
34,0,1,0,1,0.6153605368709121,0.3846394631290879,0.6000000000000001,0.5,0.5294117647058824
35,1,1,1,0,0.2461442147483648,0.7538557852516352,0.6000000000000001,0.5,0.5428571428571428
36,0,1,0,1,0.2461442147483648,0.7538557852516352,0.6000000000000001,0.5,0.5277777777777778
37,1,1,1,0,0.09845768589934589,0.9015423141006541,0.6000000000000001,0.5,0.5405405405405406
38,1,0,0,1,0.09845768589934589,0.9015423141006541,0.6000000000000001,0.5,0.5526315789473685
39,0,1,0,1,0.09845768589934589,0.9015423141006541,0.6000000000000001,0.5,0.5384615384615384
40,0,1,0,1,0.03938307435973835,0.9606169256402617,0.6000000000000001,0.5,0.525
41,1,1,1,0,0.015753229743895335,0.9842467702561046,0.6000000000000001,0.5,0.5365853658536586
42,1,1,1,0,0.015753229743895335,0.9842467702561046,0.6000000000000001,0.5,0.5476190476190477
43,1,1,1,0,0.015753229743895335,0.9842467702561046,0.6000000000000001,0.5,0.5581395348837209
44,0,1,0,1,0.015753229743895335,0.9842467702561046,0.6000000000000001,0.5,0.5454545454545454
45,1,1,1,0,0.0063012918975581325,0.9936987081024419,0.6000000000000001,0.5,0.5555555555555556
46,0,1,0,1,0.0063012918975581325,0.9936987081024419,0.6000000000000001,0.5,0.5434782608695652
47,1,1,1,0,0.0025205167590232527,0.9974794832409768,0.6000000000000001,0.5,0.5531914893617021
48,1,1,1,0,0.0025205167590232527,0.9974794832409768,0.6000000000000001,0.5,0.5625
49,1,1,1,0,0.0025205167590232527,0.9974794832409768,0.6000000000000001,0.5,0.5714285714285714
50,1,0,0,1,0.0025205167590232527,0.9974794832409768,0.6000000000000001,0.5,0.58
51,1,1,1,0,0.0025205167590232527,0.9974794832409768,0.6000000000000001,0.5,0.5882352941176471
52,0,1,0,1,0.0025205167590232527,0.9974794832409768,0.6000000000000001,0.5,0.5769230769230769
53,1,0,0,1,0.0010082067036093008,0.9989917932963907,0.6000000000000001,0.5,0.5849056603773585
54,1,1,1,0,0.0010082067036093008,0.9989917932963907,0.6000000000000001,0.5,0.5925925925925926
55,1,0,0,1,0.0010082067036093008,0.9989917932963907,0.6000000000000001,0.5,0.6
56,1,1,1,0,0.0010082067036093008,0.9989917932963907,0.6000000000000001,0.5,0.6071428571428571
57,1,1,1,0,0.0010082067036093008,0.9989917932963907,0.6000000000000001,0.5,0.6140350877192983
58,0,1,0,1,0.0010082067036093008,0.9989917932963907,0.6000000000000001,0.5,0.603448275862069
59,1,1,1,0,4.032826814437203e-4,0.9995967173185563,0.6000000000000001,0.5,0.6101694915254238
60,1,0,0,1,4.032826814437203e-4,0.9995967173185563,0.6000000000000001,0.5,0.6166666666666667
61,1,0,0,1,4.032826814437203e-4,0.9995967173185563,0.6000000000000001,0.5,0.6229508196721312
62,1,0,0,1,4.032826814437203e-4,0.9995967173185563,0.6000000000000001,0.5,0.6290322580645161
63,0,0,1,0,4.032826814437203e-4,0.9995967173185563,0.6000000000000001,0.5,0.6190476190476191
64,0,1,0,1,0.6001613130725776,0.3998386869274224,0.6000000000000001,0.5,0.609375
65,0,1,0,1,0.240064525229031,0.759935474770969,0.6000000000000001,0.5,0.6
66,1,1,1,0,0.09602581009161237,0.9039741899083876,0.6000000000000001,0.5,0.6060606060606061
67,0,1,0,1,0.09602581009161237,0.9039741899083876,0.6000000000000001,0.5,0.5970149253731343
68,0,0,1,0,0.03841032403664494,0.9615896759633551,0.6000000000000001,0.5,0.5882352941176471
69,1,1,1,0,0.615364129614658,0.38463587038534197,0.6000000000000001,0.5,0.5942028985507246
70,0,1,0,1,0.615364129614658,0.38463587038534197,0.6000000000000001,0.5,0.5857142857142857
71,1,0,0,1,0.24614565184586318,0.7538543481541369,0.6000000000000001,0.5,0.5915492957746479
72,1,1,1,0,0.24614565184586318,0.7538543481541369,0.6000000000000001,0.5,0.5972222222222222
73,1,1,1,0,0.24614565184586318,0.7538543481541369,0.6000000000000001,0.5,0.6027397260273972
74,0,1,0,1,0.24614565184586318,0.7538543481541369,0.6000000000000001,0.5,0.5945945945945946
75,0,1,0,1,0.09845826073834524,0.9015417392616547,0.6000000000000001,0.5,0.5866666666666667
76,0,1,0,1,0.03938330429533809,0.9606166957046619,0.6000000000000001,0.5,0.5789473684210527
77,1,0,0,1,0.015753321718135233,0.9842466782818647,0.6000000000000001,0.5,0.5844155844155844
78,0,1,0,1,0.015753321718135233,0.9842466782818647,0.6000000000000001,0.5,0.5769230769230769
79,0,1,0,1,0.006301328687254092,0.9936986713127459,0.6000000000000001,0.5,0.569620253164557
80,1,1,1,0,0.0025205314749016366,0.9974794685250984,0.6000000000000001,0.5,0.575
81,0,1,0,1,0.0025205314749016366,0.9974794685250984,0.6000000000000001,0.5,0.5679012345679012
82,1,1,1,0,0.0010082125899606544,0.9989917874100394,0.6000000000000001,0.5,0.573170731707317
83,1,1,1,0,0.0010082125899606544,0.9989917874100394,0.6000000000000001,0.5,0.5783132530120482
84,0,1,0,1,0.0010082125899606544,0.9989917874100394,0.6000000000000001,0.5,0.5714285714285714
85,1,1,1,0,4.0328503598426166e-4,0.9995967149640157,0.6000000000000001,0.5,0.5764705882352941
86,1,1,1,0,4.0328503598426166e-4,0.9995967149640157,0.6000000000000001,0.5,0.5813953488372093
87,1,1,1,0,4.0328503598426166e-4,0.9995967149640157,0.6000000000000001,0.5,0.5862068965517241
88,1,1,1,0,4.0328503598426166e-4,0.9995967149640157,0.6000000000000001,0.5,0.5909090909090909
89,0,1,0,1,4.0328503598426166e-4,0.9995967149640157,0.6000000000000001,0.5,0.5842696629213483
90,1,0,0,1,1.6131401439370462e-4,0.9998386859856063,0.6000000000000001,0.5,0.5888888888888889
91,0,0,1,0,1.6131401439370462e-4,0.9998386859856063,0.6000000000000001,0.5,0.5824175824175825
92,1,1,1,0,0.6000645256057575,0.3999354743942425,0.6000000000000001,0.5,0.5869565217391305
93,0,1,0,1,0.6000645256057575,0.3999354743942425,0.6000000000000001,0.5,0.5806451612903226
94,1,1,1,0,0.24002581024230296,0.759974189757697,0.6000000000000001,0.5,0.5851063829787234
95,1,1,1,0,0.24002581024230296,0.759974189757697,0.6000000000000001,0.5,0.5894736842105263
96,1,0,0,1,0.24002581024230296,0.759974189757697,0.6000000000000001,0.5,0.59375
97,1,1,1,0,0.24002581024230296,0.759974189757697,0.6000000000000001,0.5,0.5979381443298969
98,0,0,1,0,0.24002581024230296,0.759974189757697,0.6000000000000001,0.5,0.5918367346938775
99,0,1,0,1,0.6960103240969213,0.3039896759030787,0.6000000000000001,0.5,0.5858585858585859
100,1,1,1,0,0.2784041296387685,0.7215958703612315,0.6000000000000001,0.5,0.59
101,1,0,0,1,0.2784041296387685,0.7215958703612315,0.6000000000000001,0.5,0.594059405940594
102,0,0,1,0,0.2784041296387685,0.7215958703612315,0.6000000000000001,0.5,0.5882352941176471
103,0,1,0,1,0.7113616518555075,0.2886383481444925,0.6000000000000001,0.5,0.5825242718446602
104,1,1,1,0,0.2845446607422029,0.7154553392577971,0.6000000000000001,0.5,0.5865384615384616
105,0,1,0,1,0.2845446607422029,0.7154553392577971,0.6000000000000001,0.5,0.580952380952381
106,1,1,1,0,0.11381786429688115,0.8861821357031189,0.6000000000000001,0.5,0.5849056603773585
107,0,1,0,1,0.11381786429688115,0.8861821357031189,0.6000000000000001,0.5,0.5794392523364486
108,1,1,1,0,0.04552714571875245,0.9544728542812475,0.6000000000000001,0.5,0.5833333333333334
109,1,1,1,0,0.04552714571875245,0.9544728542812475,0.6000000000000001,0.5,0.5871559633027523
110,0,0,1,0,0.04552714571875245,0.9544728542812475,0.6000000000000001,0.5,0.5818181818181818
111,1,1,1,0,0.6182108582875011,0.3817891417124989,0.6000000000000001,0.5,0.5855855855855856
112,0,1,0,1,0.6182108582875011,0.3817891417124989,0.6000000000000001,0.5,0.5803571428571429
113,0,1,0,1,0.24728434331500038,0.7527156566849996,0.6000000000000001,0.5,0.5752212389380531
114,0,1,0,1,0.09891373732600012,0.9010862626739999,0.6000000000000001,0.5,0.5701754385964912
115,0,1,0,1,0.03956549493040004,0.9604345050695999,0.6000000000000001,0.5,0.5652173913043478
116,0,1,0,1,0.015826197972160012,0.98417380202784,0.6000000000000001,0.5,0.5603448275862069
117,1,0,0,1,0.006330479188864004,0.993669520811136,0.6000000000000001,0.5,0.5641025641025641
118,0,1,0,1,0.006330479188864004,0.993669520811136,0.6000000000000001,0.5,0.559322033898305
119,1,1,1,0,0.0025321916755456013,0.9974678083244544,0.6000000000000001,0.5,0.5630252100840336
120,1,1,1,0,0.0025321916755456013,0.9974678083244544,0.6000000000000001,0.5,0.5666666666666667
1,1,1,1,0,0.5,0.5,0.6000000000000001,1,1
2,0,1,0,1,0.5,0.5,0.6000000000000001,1,0.5
3,1,1,1,0,0.19999999999999996,0.8,0.6000000000000001,1,0.6666666666666666
4,0,1,0,1,0.19999999999999996,0.8,0.6000000000000001,1,0.5
5,1,1,1,0,0.07999999999999996,0.92,0.6000000000000001,1,0.6
6,0,1,0,1,0.07999999999999996,0.92,0.6000000000000001,1,0.5
7,1,1,1,0,0.03199999999999998,0.968,0.6000000000000001,1,0.5714285714285714
8,1,1,1,0,0.03199999999999998,0.968,0.6000000000000001,1,0.625
9,1,1,1,0,0.03199999999999998,0.968,0.6000000000000001,1,0.6666666666666666
10,1,1,1,0,0.03199999999999998,0.968,0.6000000000000001,1,0.7
11,0,0,1,0,0.03199999999999998,0.968,0.6000000000000001,1,0.6363636363636364
12,1,1,1,0,0.6128000000000001,0.3871999999999999,0.6000000000000001,1,0.6666666666666666
13,0,0,1,0,0.6128000000000001,0.3871999999999999,0.6000000000000001,1,0.6153846153846154
14,1,1,1,0,0.8451200000000001,0.1548799999999999,0.6000000000000001,1,0.6428571428571429
15,0,1,0,1,0.8451200000000001,0.1548799999999999,0.6000000000000001,1,0.6
16,1,0,0,1,0.338048,0.661952,0.6000000000000001,1,0.625
17,1,1,1,0,0.338048,0.661952,0.6000000000000001,1,0.6470588235294118
18,0,1,0,1,0.338048,0.661952,0.6000000000000001,1,0.6111111111111112
19,1,1,1,0,0.13521919999999998,0.8647808,0.6000000000000001,1,0.631578947368421
20,1,1,1,0,0.13521919999999998,0.8647808,0.6000000000000001,1,0.65
21,1,1,1,0,0.13521919999999998,0.8647808,0.6000000000000001,1,0.6666666666666666
22,1,1,1,0,0.13521919999999998,0.8647808,0.6000000000000001,1,0.6818181818181818
23,1,1,1,0,0.13521919999999998,0.8647808,0.6000000000000001,1,0.6956521739130435
24,1,0,0,1,0.13521919999999998,0.8647808,0.6000000000000001,1,0.7083333333333334
25,1,1,1,0,0.13521919999999998,0.8647808,0.6000000000000001,1,0.72
26,0,1,0,1,0.13521919999999998,0.8647808,0.6000000000000001,1,0.6923076923076923
27,0,1,0,1,0.054087679999999985,0.94591232,0.6000000000000001,1,0.6666666666666666
28,1,1,1,0,0.02163507199999999,0.978364928,0.6000000000000001,1,0.6785714285714286
29,0,1,0,1,0.02163507199999999,0.978364928,0.6000000000000001,1,0.6551724137931034
30,1,1,1,0,0.008654028799999994,0.9913459712,0.6000000000000001,1,0.6666666666666666
31,0,1,0,1,0.008654028799999994,0.9913459712,0.6000000000000001,1,0.6451612903225806
32,0,1,0,1,0.003461611519999997,0.99653838848,0.6000000000000001,1,0.625
33,1,0,0,1,0.0013846446079999984,0.998615355392,0.6000000000000001,1,0.6363636363636364
34,1,1,1,0,0.0013846446079999984,0.998615355392,0.6000000000000001,1,0.6470588235294118
35,1,0,0,1,0.0013846446079999984,0.998615355392,0.6000000000000001,1,0.6571428571428571
36,0,1,0,1,0.0013846446079999984,0.998615355392,0.6000000000000001,1,0.6388888888888888
37,0,1,0,1,5.538578431999992e-4,0.9994461421568,0.6000000000000001,1,0.6216216216216216
38,1,0,0,1,2.2154313727999964e-4,0.99977845686272,0.6000000000000001,1,0.631578947368421
39,0,1,0,1,2.2154313727999964e-4,0.99977845686272,0.6000000000000001,1,0.6153846153846154
40,0,1,0,1,8.861725491199983e-5,0.999911382745088,0.6000000000000001,1,0.6
41,1,1,1,0,3.5446901964799926e-5,0.9999645530980352,0.6000000000000001,1,0.6097560975609756
42,1,1,1,0,3.5446901964799926e-5,0.9999645530980352,0.6000000000000001,1,0.6190476190476191
43,1,1,1,0,3.5446901964799926e-5,0.9999645530980352,0.6000000000000001,1,0.627906976744186
44,1,1,1,0,3.5446901964799926e-5,0.9999645530980352,0.6000000000000001,1,0.6363636363636364
45,0,1,0,1,3.5446901964799926e-5,0.9999645530980352,0.6000000000000001,1,0.6222222222222222
46,0,1,0,1,1.4178760785919968e-5,0.9999858212392141,0.6000000000000001,1,0.6086956521739131
47,1,0,0,1,5.671504314367987e-6,0.9999943284956856,0.6000000000000001,1,0.6170212765957447
48,1,0,0,1,5.671504314367987e-6,0.9999943284956856,0.6000000000000001,1,0.625
49,0,1,0,1,5.671504314367987e-6,0.9999943284956856,0.6000000000000001,1,0.6122448979591837
50,1,1,1,0,2.268601725747194e-6,0.9999977313982743,0.6000000000000001,1,0.62
51,1,0,0,1,2.268601725747194e-6,0.9999977313982743,0.6000000000000001,1,0.6274509803921569
52,0,1,0,1,2.268601725747194e-6,0.9999977313982743,0.6000000000000001,1,0.6153846153846154
53,0,1,0,1,9.074406902988775e-7,0.9999990925593097,0.6000000000000001,1,0.6037735849056604
54,1,1,1,0,3.6297627611955095e-7,0.9999996370237239,0.6000000000000001,1,0.6111111111111112
55,1,1,1,0,3.6297627611955095e-7,0.9999996370237239,0.6000000000000001,1,0.6181818181818182
56,1,1,1,0,3.6297627611955095e-7,0.9999996370237239,0.6000000000000001,1,0.625
57,1,0,0,1,3.6297627611955095e-7,0.9999996370237239,0.6000000000000001,1,0.631578947368421
58,1,1,1,0,3.6297627611955095e-7,0.9999996370237239,0.6000000000000001,1,0.6379310344827587
59,1,1,1,0,3.6297627611955095e-7,0.9999996370237239,0.6000000000000001,1,0.6440677966101694
60,1,1,1,0,3.6297627611955095e-7,0.9999996370237239,0.6000000000000001,1,0.65
61,1,0,0,1,3.6297627611955095e-7,0.9999996370237239,0.6000000000000001,1,0.6557377049180327
62,1,1,1,0,3.6297627611955095e-7,0.9999996370237239,0.6000000000000001,1,0.6612903225806451
63,1,1,1,0,3.6297627611955095e-7,0.9999996370237239,0.6000000000000001,1,0.6666666666666666
64,1,1,1,0,3.6297627611955095e-7,0.9999996370237239,0.6000000000000001,1,0.671875
65,1,0,0,1,3.6297627611955095e-7,0.9999996370237239,0.6000000000000001,1,0.676923076923077
66,1,0,0,1,3.6297627611955095e-7,0.9999996370237239,0.6000000000000001,1,0.6818181818181818
67,0,1,0,1,3.6297627611955095e-7,0.9999996370237239,0.6000000000000001,1,0.6716417910447762
68,0,0,1,0,1.4519051044782035e-7,0.9999998548094895,0.6000000000000001,1,0.6617647058823529
69,1,1,1,0,0.6000000580762043,0.39999994192379573,0.6000000000000001,1,0.6666666666666666
70,0,1,0,1,0.6000000580762043,0.39999994192379573,0.6000000000000001,1,0.6571428571428571
71,1,1,1,0,0.24000002323048164,0.7599999767695184,0.6000000000000001,1,0.6619718309859155
72,0,1,0,1,0.24000002323048164,0.7599999767695184,0.6000000000000001,1,0.6527777777777778
73,0,1,0,1,0.09600000929219263,0.9039999907078073,0.6000000000000001,1,0.6438356164383562
74,1,1,1,0,0.038400003716877046,0.961599996283123,0.6000000000000001,1,0.6486486486486487
75,0,1,0,1,0.038400003716877046,0.961599996283123,0.6000000000000001,1,0.64
76,1,1,1,0,0.015360001486750815,0.9846399985132492,0.6000000000000001,1,0.6447368421052632
77,1,1,1,0,0.015360001486750815,0.9846399985132492,0.6000000000000001,1,0.6493506493506493
78,1,1,1,0,0.015360001486750815,0.9846399985132492,0.6000000000000001,1,0.6538461538461539
79,0,0,1,0,0.015360001486750815,0.9846399985132492,0.6000000000000001,1,0.6455696202531646
80,1,0,0,1,0.6061440005947004,0.3938559994052996,0.6000000000000001,1,0.65
81,0,1,0,1,0.6061440005947004,0.3938559994052996,0.6000000000000001,1,0.6419753086419753
82,1,0,0,1,0.2424576002378801,0.7575423997621199,0.6000000000000001,1,0.6463414634146342
83,0,1,0,1,0.2424576002378801,0.7575423997621199,0.6000000000000001,1,0.6385542168674698
84,1,1,1,0,0.09698304009515202,0.903016959904848,0.6000000000000001,1,0.6428571428571429
85,1,0,0,1,0.09698304009515202,0.903016959904848,0.6000000000000001,1,0.6470588235294118
86,1,1,1,0,0.09698304009515202,0.903016959904848,0.6000000000000001,1,0.6511627906976745
87,1,0,0,1,0.09698304009515202,0.903016959904848,0.6000000000000001,1,0.6551724137931034
88,0,1,0,1,0.09698304009515202,0.903016959904848,0.6000000000000001,1,0.6477272727272727
89,1,1,1,0,0.038793216038060796,0.9612067839619391,0.6000000000000001,1,0.651685393258427
90,1,1,1,0,0.038793216038060796,0.9612067839619391,0.6000000000000001,1,0.6555555555555556
91,1,1,1,0,0.038793216038060796,0.9612067839619391,0.6000000000000001,1,0.6593406593406593
92,1,1,1,0,0.038793216038060796,0.9612067839619391,0.6000000000000001,1,0.6630434782608695
93,1,0,0,1,0.038793216038060796,0.9612067839619391,0.6000000000000001,1,0.6666666666666666
94,0,1,0,1,0.038793216038060796,0.9612067839619391,0.6000000000000001,1,0.6595744680851063
95,0,0,1,0,0.015517286415224315,0.9844827135847757,0.6000000000000001,1,0.6526315789473685
96,1,1,1,0,0.6062069145660898,0.39379308543391023,0.6000000000000001,1,0.65625
97,0,1,0,1,0.6062069145660898,0.39379308543391023,0.6000000000000001,1,0.6494845360824743
98,1,1,1,0,0.24248276582643585,0.7575172341735641,0.6000000000000001,1,0.6530612244897959
99,0,1,0,1,0.24248276582643585,0.7575172341735641,0.6000000000000001,1,0.6464646464646465
100,0,0,1,0,0.09699310633057431,0.9030068936694257,0.6000000000000001,1,0.64
101,0,0,1,0,0.6387972425322298,0.3612027574677702,0.6000000000000001,1,0.6336633663366337
102,1,0,0,1,0.855518897012892,0.14448110298710803,0.6000000000000001,1,0.6372549019607843
103,0,1,0,1,0.855518897012892,0.14448110298710803,0.6000000000000001,1,0.6310679611650486
104,0,0,1,0,0.34220755880515674,0.6577924411948433,0.6000000000000001,1,0.625
105,1,1,1,0,0.7368830235220627,0.2631169764779373,0.6000000000000001,1,0.6285714285714286
106,1,1,1,0,0.7368830235220627,0.2631169764779373,0.6000000000000001,1,0.6320754716981132
107,1,1,1,0,0.7368830235220627,0.2631169764779373,0.6000000000000001,1,0.6355140186915887
108,1,1,1,0,0.7368830235220627,0.2631169764779373,0.6000000000000001,1,0.6388888888888888
109,1,1,1,0,0.7368830235220627,0.2631169764779373,0.6000000000000001,1,0.6422018348623854
110,0,1,0,1,0.7368830235220627,0.2631169764779373,0.6000000000000001,1,0.6363636363636364
111,0,1,0,1,0.294753209408825,0.705246790591175,0.6000000000000001,1,0.6306306306306306
112,1,1,1,0,0.11790128376352996,0.8820987162364701,0.6000000000000001,1,0.6339285714285714
113,1,1,1,0,0.11790128376352996,0.8820987162364701,0.6000000000000001,1,0.6371681415929203
114,1,1,1,0,0.11790128376352996,0.8820987162364701,0.6000000000000001,1,0.6403508771929824
115,0,1,0,1,0.11790128376352996,0.8820987162364701,0.6000000000000001,1,0.6347826086956522
116,0,1,0,1,0.04716051350541198,0.952839486494588,0.6000000000000001,1,0.6293103448275862
